CNPJ_Emissora,Codigo_Identificacao_Certificado,Companhia_Emissora,Tipo_Lastro,Detalhamento_Lastro,Numero_Emissao,Nome_Emissao,Data_Emissao,_tipo_certificado
41.811.375/0001-19,BRCASCCRI3G9,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,NOTAS COMERCIAIS,93.0,CRI EDIFICATTO,2024-04-22,CRI
41.811.375/0001-19,BRCASCCRI3I5,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,94.0,CRI EPSON,2024-04-23,CRI
41.811.375/0001-19,BRCASCCRI3K1,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,99.0,CRI MAGEN SALAS,2024-05-07,CRI
41.811.375/0001-19,BRCASCCRI3L9,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,104.0,CRI TERRACAP,2024-05-21,CRI
41.811.375/0001-19,BRCASCCRI3P0,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,101.0,CRI BODYTECH,2024-05-31,CRI
41.811.375/0001-19,BRCASCCRI3Q8,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,107.0,CRI VILA BRASIL,2024-05-29,CRI
41.811.375/0001-19,BRCASCCRI3R6,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,100.0,CRI FGR,2024-05-29,CRI
41.811.375/0001-19,BRCASCCRI3U0,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notal Comercial,105.0,CRI VCA II,2024-06-25,CRI
41.811.375/0001-19,BRCASCCRI414,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comercial,106.0,CRI PONTA DA VILA,2024-07-23,CRI
41.811.375/0001-19,BRCASCCRI448,CANAL COMPANHIA DE SECURITIZAÇÃO,Créditos,Contratos de Compra e Venda,111.0,CRI THL,2024-08-20,CRI
41.811.375/0001-19,BRCASCCRI463,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,110.0,CRI AG7,2024-08-26,CRI
41.811.375/0001-19,BRCASCCRI497,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,NOTA COMERCIAL,115.0,CRI FGR,2024-09-26,CRI
41.811.375/0001-19,BRCASCCRI4A0,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,117.0,CRI MCDI,2024-09-10,CRI
41.811.375/0001-19,BRCASCCRI4D4,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,129.0,CRI MASSIMO,2024-09-09,CRI
41.811.375/0001-19,BRCASCCRI4I3,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Nota Comercial,116.0,CRI PRAIA BELA,2024-09-18,CRI
41.811.375/0001-19,BRCASCCRI4L7,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,124.0,CRI SPOT TOTUS,2024-09-23,CRI
41.811.375/0001-19,BRCASCCRI4M5,CANAL COMPANHIA DE SECURITIZAÇÃO,Créditos,Cédula de Crédito Imobiliário,119.0,CRI PORTO 5 II,2024-12-18,CRI
41.811.375/0001-19,BRCASCCRI4P8,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Crédito Imobiliário e Debênture,120.0,CRI MELCHIORETTO II,2024-10-25,CRI
41.811.375/0001-19,BRCASCCRI4T0,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Nota Comercial,134.0,CRI AG7 II,2024-11-26,CRI
41.811.375/0001-19,BRCASCCRI4V6,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,123.0,CRI IMBIARA,2024-11-07,CRI
41.811.375/0001-19,BRCASCCRI4Z7,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Cedula de Crédito Imobiliario,114.0,CRI ABECKER II,2024-11-14,CRI
41.811.375/0001-19,BRCASCCRI505,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,133.0,CRI DUE ORLA,2024-12-02,CRI
41.811.375/0001-19,BRCASCCRI513,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,122.0,CRI LOTISA,2024-12-19,CRI
41.811.375/0001-19,BRCASCCRI521,CANAL COMPANHIA DE SECURITIZAÇÃO,Créditos,Cessão de créditos oriundos de contrato de locação atípico,127.0,CRI TELLUS,2024-12-16,CRI
41.811.375/0001-19,BRCASCCRI5A7,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Nota Comercial,138.0,CRI Yuny,2025-03-06,CRI
41.811.375/0001-19,BRCASCCRI5B5,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,132.0,CRI LOTUS TOWER,2025-03-14,CRI
41.811.375/0001-19,BRCASCCRI5D1,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Nota Comercial,142.0,CRI HGI,2025-04-04,CRI
41.811.375/0001-19,BRCASCCRI5E9,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Nota Comercial,141.0,CRI HGI,2025-03-21,CRI
41.811.375/0001-19,BRCASCCRI5M2,CANAL COMPANHIA DE SECURITIZAÇÃO,Créditos,Contrato de Locação,131.0,CRI URUGUAIANA,2025-04-22,CRI
41.811.375/0001-19,BRCASCCRI5N0,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Nota Comercial,144.0,CRI EMBRAED GENIAL II,2025-05-07,CRI
41.811.375/0001-19,BRCASCCRI5P5,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,145.0,CRI BRGD II,2025-05-26,CRI
41.811.375/0001-19,BRCASCCRI6B3,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Nota Comercial,158.0,CRI MERI,2025-07-18,CRI
41.811.375/0001-19,BRCASCCRI6J6,CANAL COMPANHIA DE SECURITIZAÇÃO,Créditos,Notas Comerciais,157.0,CRI Embraed RBR,2025-08-01,CRI
41.811.375/0001-19,BRCASCCRI6K4,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Nota Comercial,161.0,CRI RSF (SANTANDER),2025-08-18,CRI
41.811.375/0001-19,BRCASCCRI6P3,CANAL COMPANHIA DE SECURITIZAÇÃO,Créditos,Nota Comercial,149.0,CRI FRONTE,2025-08-29,CRI
41.811.375/0001-19,BRCASCCRI6S7,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Nota Comercial,159.0,CRI LOTUS III,2025-09-26,CRI
41.811.375/0001-19,BRCASCCRI6U3,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,156.0,CRI INSIDE (TRINUS),2025-10-22,CRI
41.811.375/0001-19,BRCASCCRI6V1,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Contrato de Compra e Venda,168.0,CRI BOSQUE DA MATINHA,2025-10-24,CRI
41.811.375/0001-19,BRCASCCRI6X7,CANAL COMPANHIA DE SECURITIZAÇÃO,Créditos,Nota Comercial,166.0,CRI VCA III (BELATTOR),2025-10-27,CRI
41.811.375/0001-19,BRCASCCRI6Y5,CANAL COMPANHIA DE SECURITIZAÇÃO,Créditos,Nota Comercial,164.0,CRI DUE IV,2025-11-06,CRI
41.811.375/0001-19,BRCASCCRI729,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Créditos Imobiliários,152.0,CRI COLMEIA LIKE,2025-12-05,CRI
41.811.375/0001-19,BRCASCCRI760,CANAL COMPANHIA DE SECURITIZAÇÃO,Créditos,Direitos Creditórios Imobiliários,170.0,CRI Brasol Kinea,2025-12-09,CRI
41.811.375/0001-19,BRCASCCRI7A3,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Notas Comerciais,173.0,CRI BLEND,2025-12-16,CRI
41.811.375/0001-19,BRCASCCRI7B1,CANAL COMPANHIA DE SECURITIZAÇÃO,Título de Dívida,Créditos Imobiliários,165.0,CRI TALLIN,2025-12-16,CRI
41.811.375/0001-19,BRCASCCRI7H8,CANAL COMPANHIA DE SECURITIZAÇÃO,Créditos,Contrato de Compra e venda,181.0,CRI VCA VI,2026-01-12,CRI
48.415.978/0001-40,BRLSECCRI3Y7,Leverage Companhia Securitizadora,Créditos,,63.0,63E_CRI Fator Realty,2025-12-15,CRI
02.105.040/0001-23,BRCBSCCRA047,VIRGO II COMPANHIA DE SECURITIZACAO,Título de Dívida,Debênture,1.0,BRD0618,2018-07-16,CRA
02.773.542/0001-22,BRAPCSCRA0E3,Opea Securtizadora,Título de Dívida,CDCA - Debênture,1.0,1ª Emissão - CRA,2018-09-19,CRA
02.773.542/0001-22,BRAPCSCRA0M6,Opea Securitizadora,Título de Dívida,CDCA - Debênture,6.0,6ª Emissão,2019-07-15,CRA
02.773.542/0001-22,BRAPCSCRA0M6,OPEA Securitizadora S.A.,Créditos,Debênture,6.0,6ª Emissão de CRA,2019-07-15,CRA
02.773.542/0001-22,BRAPCSCRA0M6,OPEA Securitizadora S.A.,Título de Dívida,Debênture,6.0,6ª Emissão de CRA,2019-07-15,CRA
02.773.542/0001-22,BRAPCSCRA0M6,OPEA Securitizadora S.A.,Título de Dívida,Debênture,6.0,6ª Emissao de CRA,2019-07-15,CRA
02.773.542/0001-22,BRAPCSCRA0N4,Opea Securtizadora,Título de Dívida,CDCA - Debênture,6.0,6ª Emissão,2019-07-15,CRA
02.773.542/0001-22,BRAPCSCRA0N4,OPEA Securitizadora S.A.,Créditos,Debênture,6.0,6ª Emissão de CRA,2019-07-15,CRA
02.773.542/0001-22,BRAPCSCRA0N4,OPEA Securitizadora S.A.,Título de Dívida,Debênture,6.0,6ª Emissão de CRA,2019-07-15,CRA
02.773.542/0001-22,BRAPCSCRA0N4,OPEA Securitizadora S.A.,Título de Dívida,Debênture,6.0,6ª Emissao de CRA,2019-07-15,CRA
02.773.542/0001-22,BRAPCSCRA0T1,Opea Securtizadora,Título de Dívida,CDCA - Debênture,10.0,10ª Emissão,2020-06-15,CRA
02.773.542/0001-22,BRAPCSCRA0T1,OPEA Securitizadora S.A.,Créditos,Debênture,10.0,10ª Emissão de CRA,2020-06-15,CRA
02.773.542/0001-22,BRAPCSCRA0T1,OPEA Securitizadora S.A.,Título de Dívida,Debênture,10.0,10ª Emissão de CRA,2020-06-15,CRA
02.773.542/0001-22,BRAPCSCRA0T1,OPEA Securitizadora S.A.,Título de Dívida,Debênture,10.0,10ª Emissao de CRA,2020-06-15,CRA
02.773.542/0001-22,BRAPCSCRA0U9,Opea Securtizadora,Título de Dívida,CDCA - Debênture,10.0,10ª Emissão,2020-06-15,CRA
02.773.542/0001-22,BRAPCSCRA0U9,OPEA Securitizadora S.A.,Créditos,Debênture,10.0,10ª Emissão de CRA,2020-06-15,CRA
02.773.542/0001-22,BRAPCSCRA0U9,OPEA Securitizadora S.A.,Título de Dívida,Debênture,10.0,10ª Emissão de CRA,2020-06-15,CRA
02.773.542/0001-22,BRAPCSCRA0U9,OPEA Securitizadora S.A.,Título de Dívida,Debênture,10.0,10ª Emissao de CRA,2020-06-15,CRA
02.773.542/0001-22,BRAPCSCRA0Z8,Opea Securtizadora,Título de Dívida,CDCA - CPR,16.0,16ª Emissão,2021-11-15,CRA
02.773.542/0001-22,BRAPCSCRA0Z8,OPEA Securitizadora S.A.,Créditos,,16.0,16ª Emissão de CRA,2021-11-15,CRA
02.773.542/0001-22,BRAPCSCRA0Z8,OPEA Securitizadora S.A.,Título de Dívida,,16.0,16ª Emissão de CRA,2021-11-15,CRA
02.773.542/0001-22,BRAPCSCRA0Z8,OPEA Securitizadora S.A.,Título de Dívida,,16.0,16ª Emissao de CRA,2021-11-15,CRA
02.773.542/0001-22,BRAPCSCRA108,Opea Securtizadora,Título de Dívida,CDCA - Debênture,18.0,18ª Emissão,2022-02-15,CRA
02.773.542/0001-22,BRAPCSCRA108,OPEA Securitizadora S.A.,Créditos,Debênture,18.0,18ª Emissão de CRA,2022-02-15,CRA
02.773.542/0001-22,BRAPCSCRA108,OPEA Securitizadora S.A.,Título de Dívida,Debênture,18.0,18ª Emissão de CRA,2022-02-15,CRA
02.773.542/0001-22,BRAPCSCRA108,OPEA Securitizadora S.A.,Título de Dívida,Debênture,18.0,18ª Emissao de CRA,2022-02-15,CRA
02.773.542/0001-22,BRAPCSCRA116,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,20.0,20ª Emissão de CRA,2022-02-15,CRA
02.773.542/0001-22,BRAPCSCRA116,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,20.0,20ª Emissão de CRA,2022-02-15,CRA
02.773.542/0001-22,BRAPCSCRA116,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,20.0,20ª Emissao de CRA,2022-02-15,CRA
02.773.542/0001-22,BRAPCSCRA124,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,14.0,14ª Emissão de CRA,2022-03-10,CRA
02.773.542/0001-22,BRAPCSCRA157,OPEA SECURITIZADORA S.A.,Título de Dívida,Nota Comercial,27.0,27ª Emissão,2022-05-13,CRA
02.773.542/0001-22,BRAPCSCRA157,OPEA Securitizadora S.A.,Créditos,Nota Comercial,27.0,27ª Emissão de CRA,2022-05-13,CRA
02.773.542/0001-22,BRAPCSCRA157,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,27.0,27ª Emissão,2022-05-13,CRA
02.773.542/0001-22,BRAPCSCRA165,Opea Securtizadora,Título de Dívida,CDCA - NCR,31.0,31ª Emissão,2022-06-15,CRA
02.773.542/0001-22,BRAPCSCRA165,OPEA Securitizadora S.A.,Créditos,,31.0,31ª Emissão de CRA,2022-06-15,CRA
02.773.542/0001-22,BRAPCSCRA165,OPEA Securitizadora S.A.,Título de Dívida,,31.0,31ª Emissão de CRA,2022-06-15,CRA
02.773.542/0001-22,BRAPCSCRA165,OPEA Securitizadora S.A.,Título de Dívida,,31.0,31ª Emissao de CRA,2022-06-15,CRA
02.773.542/0001-22,BRAPCSCRA173,Opea Securtizadora,Créditos,,32.0,32ª Emissão de CRA,2022-06-14,CRA
02.773.542/0001-22,BRAPCSCRA173,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,32.0,32ª Emissão de CRA,2022-06-14,CRA
02.773.542/0001-22,BRAPCSCRA1B7,Opea Securtizadora,Título de Dívida,CDCA - Debênture,38.0,38ª Emissão,2022-08-16,CRA
02.773.542/0001-22,BRAPCSCRA1B7,OPEA Securitizadora S.A.,Créditos,Debênture,38.0,38ª Emissão de CRA,2022-08-16,CRA
02.773.542/0001-22,BRAPCSCRA1B7,OPEA Securitizadora S.A.,Título de Dívida,Debênture,38.0,38ª Emissão de CRA,2022-08-16,CRA
02.773.542/0001-22,BRAPCSCRA1B7,OPEA Securitizadora S.A.,Título de Dívida,Debênture,38.0,38ª Emissao de CRA,2022-08-16,CRA
02.773.542/0001-22,BRAPCSCRA1D3,Opea Securtizadora,Título de Dívida,CDCA - CDCA,43.0,43ª Emissão,2022-10-17,CRA
02.773.542/0001-22,BRAPCSCRA1D3,OPEA Securitizadora S.A.,Créditos,,43.0,43ª Emissão de CRA,2022-10-17,CRA
02.773.542/0001-22,BRAPCSCRA1D3,OPEA Securitizadora S.A.,Título de Dívida,,43.0,43ª Emissão de CRA,2022-10-17,CRA
02.773.542/0001-22,BRAPCSCRA1D3,OPEA Securitizadora S.A.,Título de Dívida,,43.0,43ª Emissao de CRA,2022-10-17,CRA
02.773.542/0001-22,BRAPCSCRA1F8,Opea Securtizadora,Créditos,CDCA - CPR,36.0,36ª Emissão de CRA,2022-09-29,CRA
02.773.542/0001-22,BRAPCSCRA1G6,Opea Securtizadora,Título de Dívida,CDCA - CPR,39.0,39ª Emissão - CRA,2022-09-27,CRA
02.773.542/0001-22,BRAPCSCRA1G6,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,39.0,39ª Emissão de CRA,2022-09-27,CRA
02.773.542/0001-22,BRAPCSCRA1H4,Opea Securitizadora,Título de Dívida,CDCA - CPR,42.0,42ª Emissão,2022-10-11,CRA
02.773.542/0001-22,BRAPCSCRA1H4,OPEA Securitizadora S.A.,Créditos,,42.0,42ª Emissão de CRA,2022-10-11,CRA
02.773.542/0001-22,BRAPCSCRA1I2,OPEA Securitizadora S.A.,Créditos,Nota Comercial,40.0,40ª Emissão de CRA,2022-10-26,CRA
02.773.542/0001-22,BRAPCSCRA1I2,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,40.0,40ª Emissão de CRA,2022-10-26,CRA
02.773.542/0001-22,BRAPCSCRA1I2,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,40.0,40ª Emissao de CRA,2022-10-26,CRA
02.773.542/0001-22,BRAPCSCRA1K8,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,45.0,45ª Emissão de CRA,2022-11-18,CRA
02.773.542/0001-22,BRAPCSCRA1K8,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,45.0,45ª Emissão de CRA,2022-11-18,CRA
02.773.542/0001-22,BRAPCSCRA1K8,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,45.0,45ª Emissao de CRA,2022-11-18,CRA
02.773.542/0001-22,BRAPCSCRA1L6,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,25.0,25ª Emissão de CRA,2022-11-17,CRA
02.773.542/0001-22,BRAPCSCRA1L6,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,25.0,25ª Emissão de CRA,2022-11-17,CRA
02.773.542/0001-22,BRAPCSCRA1L6,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,25.0,25ª Emissao de CRA,2022-11-17,CRA
02.773.542/0001-22,BRAPCSCRA1M4,OPEA SECURITIZADORA S.A.,Título de Dívida,CPR,46.0,46ª Emissão,2022-12-16,CRA
02.773.542/0001-22,BRAPCSCRA1M4,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,46.0,46ª Emissão de CRA,2022-12-16,CRA
02.773.542/0001-22,BRAPCSCRA1M4,OPEA Securitizadora S.A.,Título de Dívida,CPR,46.0,46ª Emissão,2022-12-16,CRA
02.773.542/0001-22,BRAPCSCRA1N2,Opea Securtizadora,Créditos,CDCA - Nota Comercial,53.0,53ª Emissão de CRA,2023-01-20,CRA
02.773.542/0001-22,BRAPCSCRA1N2,OPEA Securitizadora S.A.,Créditos,Nota Comercial,53.0,53ª Emissão de CRA,2023-01-20,CRA
02.773.542/0001-22,BRAPCSCRA1N2,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,53.0,53ª Emissão de CRA,2023-01-20,CRA
02.773.542/0001-22,BRAPCSCRA1N2,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,53.0,53ª Emissao de CRA,2023-01-20,CRA
02.773.542/0001-22,BRAPCSCRA1O0,OPEA Securitizadora S.A.,Créditos,Nota Comercial,52.0,52ª Emissão de CRA,2023-02-28,CRA
02.773.542/0001-22,BRAPCSCRA1O0,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,52.0,52ª Emissão de CRA,2023-02-28,CRA
02.773.542/0001-22,BRAPCSCRA1O0,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,52.0,52ª Emissao de CRA,2023-02-28,CRA
02.773.542/0001-22,BRAPCSCRA1P7,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,55.0,55ª Emissão de CRA,2023-03-28,CRA
02.773.542/0001-22,BRAPCSCRA1P7,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,55.0,55ª Emissão de CRA,2023-03-28,CRA
02.773.542/0001-22,BRAPCSCRA1P7,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,55.0,55ª Emissao de CRA,2023-03-28,CRA
02.773.542/0001-22,BRAPCSCRA1Q5,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,57.0,57ª Emissão de CRA,2023-03-13,CRA
02.773.542/0001-22,BRAPCSCRA1Q5,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,57.0,57ª Emissão de CRA,2023-03-13,CRA
02.773.542/0001-22,BRAPCSCRA1Q5,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,57.0,57ª Emissao de CRA,2023-03-13,CRA
02.773.542/0001-22,BRAPCSCRA1R3,OPEA Securitizadora S.A.,Créditos,Nota Comercial,59.0,59ª Emissão de CRA,2023-05-08,CRA
02.773.542/0001-22,BRAPCSCRA1R3,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,59.0,59ª Emissão de CRA,2023-05-08,CRA
02.773.542/0001-22,BRAPCSCRA1S1,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,60.0,60ª Emissão de CRA,2023-05-16,CRA
02.773.542/0001-22,BRAPCSCRA1S1,OPEA SECURITIZADORA S.A.,Título de Dívida,CDCA - CPR,60.0,60ª Emissão,2023-05-16,CRA
02.773.542/0001-22,BRAPCSCRA1T9,Opea Securtizadora,Créditos,CDCA - Nota Comercial,65.0,CRA 65ª Emissão,2023-07-10,CRA
02.773.542/0001-22,BRAPCSCRA1T9,OPEA Securitizadora S.A.,Créditos,Nota Comercial,65.0,65ª Emissão de CRA,2023-07-10,CRA
02.773.542/0001-22,BRAPCSCRA1T9,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,65.0,65ª Emissão de CRA,2023-07-10,CRA
02.773.542/0001-22,BRAPCSCRA1T9,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,65.0,65ª Emissao de CRA,2023-07-10,CRA
02.773.542/0001-22,BRAPCSCRA1U7,True Securitizadora S.A.,Título de Dívida,CDCA - CPR,51.0,51ª Emissão,2023-06-14,CRA
02.773.542/0001-22,BRAPCSCRA1U7,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,51.0,51ª Emissão de CRA,2023-06-14,CRA
02.773.542/0001-22,BRAPCSCRA1U7,OPEA SECURITIZADORA S.A.,Título de Dívida,CDCA - CPR,51.0,51ª Emissão,2023-06-14,CRA
02.773.542/0001-22,BRAPCSCRA1W3,Opea Securtizadora,Créditos,CDCA - CPR,63.0,63ª Emissão de CRA,2023-06-16,CRA
02.773.542/0001-22,BRAPCSCRA1W3,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,63.0,63ª Emissão de CRA,2023-06-16,CRA
02.773.542/0001-22,BRAPCSCRA1W3,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,63.0,63ª Emissão de CRA,2023-06-16,CRA
02.773.542/0001-22,BRAPCSCRA1W3,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,63.0,63ª Emissao de CRA,2023-06-16,CRA
02.773.542/0001-22,BRAPCSCRA1X1,Opea Securtizadora,Créditos,CDCA - CPR,64.0,64ª Emissão de CRA,2023-08-11,CRA
02.773.542/0001-22,BRAPCSCRA1X1,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,64.0,64ª Emissão de CRA,2023-08-11,CRA
02.773.542/0001-22,BRAPCSCRA1X1,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,64.0,64ª Emissão de CRA,2023-08-11,CRA
02.773.542/0001-22,BRAPCSCRA1X1,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,64.0,64ª Emissao de CRA,2023-08-11,CRA
02.773.542/0001-22,BRAPCSCRA1Y9,OPEA Securitizadora S.A.,Créditos,Debênture,73.0,73ª Emissão de CRA,2023-10-15,CRA
02.773.542/0001-22,BRAPCSCRA1Y9,OPEA Securitizadora S.A.,Título de Dívida,Debênture,73.0,73ª Emissão de CRA,2023-10-15,CRA
02.773.542/0001-22,BRAPCSCRA1Y9,OPEA Securitizadora S.A.,Título de Dívida,Debênture,73.0,73ª Emissao de CRA,2023-10-15,CRA
02.773.542/0001-22,BRAPCSCRA215,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,71.0,71ª Emissão de CRA,2023-10-03,CRA
02.773.542/0001-22,BRAPCSCRA215,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,71.0,71ª Emissão de CRA,2023-10-03,CRA
02.773.542/0001-22,BRAPCSCRA215,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,71.0,71ª Emissao de CRA,2023-10-03,CRA
02.773.542/0001-22,BRAPCSCRA223,OPEA Securitizadora S.A.,Créditos,Nota Comercial,66.0,66ª Emissão de CRA,2023-10-02,CRA
02.773.542/0001-22,BRAPCSCRA223,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,66.0,66ª Emissão de CRA,2023-10-02,CRA
02.773.542/0001-22,BRAPCSCRA223,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,66.0,66ª Emissao de CRA,2023-10-02,CRA
02.773.542/0001-22,BRAPCSCRA231,OPEA Securitizadora S.A.,Créditos,Nota Comercial,74.0,74ª Emissão de CRA,2023-10-30,CRA
02.773.542/0001-22,BRAPCSCRA231,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,74.0,74ª Emissão de CRA,2023-10-30,CRA
02.773.542/0001-22,BRAPCSCRA231,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,74.0,74ª Emissao de CRA,2023-10-30,CRA
02.773.542/0001-22,BRAPCSCRA256,OPEA Securitizadora S.A.,Créditos,Nota Comercial,72.0,72ª Emissão de CRA,2023-10-18,CRA
02.773.542/0001-22,BRAPCSCRA256,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,72.0,72ª Emissão de CRA,2023-10-18,CRA
02.773.542/0001-22,BRAPCSCRA256,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,72.0,72ª Emissao de CRA,2023-10-18,CRA
02.773.542/0001-22,BRAPCSCRA264,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,77.0,77ª Emissão de CRA,2023-11-20,CRA
02.773.542/0001-22,BRAPCSCRA264,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,77.0,77ª Emissão de CRA,2023-11-20,CRA
02.773.542/0001-22,BRAPCSCRA298,OPEA Securitizadora S.A.,Créditos,Cédula do Produtor Rural,81.0,81ª Emissão de CRA,2023-11-20,CRA
02.773.542/0001-22,BRAPCSCRA298,OPEA Securitizadora S.A.,Título de Dívida,Cédula do Produtor Rural,81.0,81ª Emissão de CRA,2023-11-20,CRA
02.773.542/0001-22,BRAPCSCRA2A7,OPEA Securitizadora S.A.,Créditos,Nota Comercial,76.0,76ª Emissão de CRA,2023-12-20,CRA
02.773.542/0001-22,BRAPCSCRA2A7,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,76.0,76ª Emissão de CRA,2023-12-20,CRA
02.773.542/0001-22,BRAPCSCRA2A7,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,76.0,76ª Emissao de CRA,2023-12-20,CRA
02.773.542/0001-22,BRAPCSCRA2E9,OPEA Securitizadora S.A.,Créditos,Nota Comercial,68.0,68ª Emissão de CRA,2023-11-24,CRA
02.773.542/0001-22,BRAPCSCRA2E9,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,68.0,68ª Emissão de CRA,2023-11-24,CRA
02.773.542/0001-22,BRAPCSCRA2E9,OPEA Securitizadora S.A.,Título de Dívida,Nota Comercial,68.0,68ª Emissao de CRA,2023-11-24,CRA
