CNPJ_Emissora,Codigo_Identificacao_Certificado,Data_Referencia,Versao,Tipo,CNPJ,Percentual,_tipo_certificado
41.811.375/0001-19,BRCASCCRI2C0,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2D8,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2D8,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2H9,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2H9,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2I7,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2I7,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2J5,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2J5,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2P2,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2P2,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2T4,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2T4,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2U2,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2U2,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2V0,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2V0,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2Z1,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI2Z1,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI331,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI331,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI372,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI372,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI398,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI398,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3B0,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3B0,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3D6,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3D6,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3G9,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3G9,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3I5,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3I5,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3K1,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3K1,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3L9,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3L9,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3P0,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3P0,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3Q8,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3Q8,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3R6,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3R6,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3U0,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3U0,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3W6,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI3W6,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI414,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI414,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI448,2026-02-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI448,2026-02-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI463,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI463,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI497,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI497,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4A0,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4A0,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4D4,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4D4,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4I3,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4I3,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4L7,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4L7,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4M5,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4M5,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4N3,2026-02-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4N3,2026-02-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4O1,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4O1,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4P8,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4P8,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4T0,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4T0,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4V6,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4V6,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4Z7,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI4Z7,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI505,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI505,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI513,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI513,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI521,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI521,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI547,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI547,2026-01-01,1,Devedor,,0.0,CRI
41.811.375/0001-19,BRCASCCRI570,2026-01-01,1,Cedente,,0.0,CRI
41.811.375/0001-19,BRCASCCRI570,2026-01-01,1,Devedor,,0.0,CRI
